单词,词向量,近似top20 
allround,"[ 0.30925775  0.18556516  0.18345128 -0.11786696 -0.18334775 -0.00293193
  0.08138971  0.49581626 -0.19035904  0.26698926 -0.14084306  0.38206127
 -0.1067249  -0.3064716  -0.48866814  0.23166978  0.06238812  0.08721545
  0.00870183  0.12784907 -0.1502761   0.29842985 -0.08556526 -0.14024574
  0.16961052  0.28264463 -0.04124711  0.128275    0.06655845  0.22385499
 -0.08612076  0.05855616  0.07681581 -0.11686806 -0.21607718 -0.12404426
  0.3789789  -0.2453859   0.00743788  0.03247193  0.13071641  0.04630881
 -0.13391191  0.2348602   0.19096299 -0.14879808  0.25108868 -0.11005267
  0.14856654  0.04925135]","['elements', 'european', 'failed', 'increase', 'india', 'regions', 'bilateral', 'air', 'addition', 'committees', 'history', '12', 'ago', 'necessary', 'clinton', 'afternoon', 'act', 'crossstrait', 'although', 'remain']"
done,"[ 0.00190638  0.12987475 -0.0834749  -0.2544215  -0.00632395 -0.21099138
 -0.08019985  0.10932658 -0.07102512 -0.19078237  0.0788257   0.11564073
 -0.03696447  0.04442189  0.01950208  0.11491631 -0.16233045 -0.13287728
 -0.23079328 -0.0757426   0.06287406 -0.17288175  0.01781033  0.17783235
 -0.11775195 -0.36960635  0.21924876 -0.0201481   0.03188613  0.18591066
 -0.06364716 -0.01930424  0.15498276  0.37856787  0.15744504 -0.30250943
  0.05933838 -0.08772321  0.3361236  -0.22011912  0.09647768  0.02598032
 -0.21040624  0.29290384 -0.079505    0.12809494  0.16234368  0.02340082
 -0.30052423 -0.2933064 ]","['failed', 'maintaining', 'united', 'stressed', 'political', 'force', 'challenges', 'among', 'department', 'resolutely', 'reason', 'cadres', 'reunification', 'clear', 'anniversary', 'leading', 'network', 'stability', 'enterprises', 'carried']"
initiative,"[-0.1678077  -0.11927201  0.14077654 -0.02990021  0.02101083 -0.291749
 -0.08074068  0.52626544  0.18473998  0.24539235 -0.53908485 -0.27957186
 -0.07993504 -0.19265355  0.0307017  -0.03838043 -0.00702977 -0.135517
 -0.2216188   0.15316068 -0.18883254  0.44557443 -0.25963262 -0.06361488
 -0.3070048   0.04155385  0.1948268  -0.01395278  0.17918922 -0.21172526
 -0.10403877  0.04460158 -0.08109593  0.50929093 -0.3817715  -0.17943661
 -0.0032764  -0.14748277  0.03611891  0.01153201 -0.40265056  0.23968361
 -0.39057916  0.22031116  0.11040124  0.23802695 -0.12417208  0.2165215
  0.3023511  -0.34876415]","['wei', 'rights', 'sectors', 'status', 'agricultural', 'growth', 'united', 'resolutely', 'carried', 'governments', 'tang', 'based', 'guarantee', 'air', 'taken', 'taiwan', 'direction', 'power', 'look', 'management']"
momentum,"[ 0.45269948  0.19248565  0.02855064  0.12062553 -0.37094265 -0.14114223
 -0.2704982   0.03598793  0.22170365  0.23171365  0.49733466 -0.22040507
  0.14391614 -0.14423226 -0.22293821  0.2153797   0.06945495 -0.01828183
 -0.13256639  0.09311282 -0.1486147  -0.11987009 -0.18827966 -0.06960566
  0.08822767  0.05701808 -0.22788846  0.05510781 -0.10902682 -0.30371073
  0.20576543  0.04377075  0.27141508  0.17460819  0.18783695 -0.11554614
 -0.27867794 -0.10511262 -0.01080216 -0.22793056 -0.1007273  -0.2425841
  0.100664   -0.14584264  0.07372179  0.06709342  0.07840762 -0.02349531
  0.12174438 -0.27801406]","['committees', 'rural', 'economic', 'basis', '3', 'percent', 'shuibian', 'certainly', 'struggle', 'zhang', 'zemin', 'chief', 'regions', 'deputy', 'legal', 'industry', 'view', 'effectively', 'failed', 'chen']"
county,"[-7.06106946e-02 -2.17746928e-01  2.68458813e-01  3.86439830e-01
  2.78295338e-01  6.09419942e-02 -2.80014724e-01 -1.73272610e-01
  1.14304774e-01 -2.64055848e-01 -1.89807918e-02  1.86251506e-01
 -7.96795562e-02 -6.09038863e-04  3.18385243e-01  1.86037347e-01
  6.50001969e-03  3.41524780e-01  3.01361680e-02 -1.84384063e-01
 -3.07017684e-01  1.05305433e-01  1.27078027e-01  2.01305255e-01
 -3.20218116e-01  1.16237864e-01 -2.78493851e-01  1.68836206e-01
 -2.89753616e-01  3.36566120e-02 -2.40231887e-01  1.28693178e-01
 -6.00080848e-01 -2.68158197e-01 -1.74198121e-01 -2.02010617e-01
 -6.10185005e-02  2.89788574e-01  2.58879721e-01  2.69010782e-01
 -1.77014381e-01  2.47579649e-01 -1.44457027e-01 -9.81942490e-02
 -4.50666875e-01 -2.10176945e-01 -2.51529459e-02  6.09407365e-01
 -3.31433058e-01  2.60144979e-01]","['media', 'failed', 'pressure', 'fully', 'direction', 'different', 'quite', 'need', 'force', 'beginning', 'seek', 'sinous', 'facts', 'next', 'aspects', 'spirit', 'discussion', 'century', 'results', 'factors']"
highlevel,"[-0.24980655  0.18722592  0.00693838 -0.07307394 -0.35169396 -0.17133978
  0.0148579  -0.11721192 -0.0325725   0.1472377  -0.13450535  0.4701352
 -0.33840787  0.07307471  0.07166258 -0.23483226  0.04604756  0.05532948
  0.16360185 -0.0689787  -0.0724573  -0.12797417  0.2227159  -0.12059601
  0.15604433  0.17084439  0.15693662  0.24092142 -0.06176531  0.00318138
 -0.09127282  0.33252597 -0.17452797  0.02446243 -0.08863103  0.04551886
  0.08794779 -0.32781106 -0.19203705  0.22016737  0.08976984 -0.18914108
  0.1586837   0.14729784  0.41503343 -0.28907394  0.0288744   0.3309422
  0.28327313  0.05513097]","['received', 'failed', 'developing', 'modernization', 'united', 'necessary', 'strive', 'efforts', 'nearly', 'historical', 'political', 'although', 'outstanding', 'economy', 'common', 'began', 'part', 'chinese', 'organized', 'enterprise']"
style,"[-0.10766895  0.05225733 -0.00255378 -0.27652094  0.03492775 -0.01895425
 -0.28360483 -0.02700609 -0.16054386 -0.08047365 -0.46749648  0.06023318
 -0.27903184  0.13933952  0.01876185  0.04885434  0.20877238  0.17488447
 -0.05840774  0.07023599  0.10075157 -0.02225031  0.00970516  0.14556114
  0.05400478 -0.10969276  0.13461082  0.26868024  0.19453008  0.24326052
  0.3073285   0.12263715 -0.12837018 -0.19592038 -0.09034567 -0.17230576
 -0.02050368  0.24327068 -0.1480005  -0.21315017 -0.43854603 -0.01351829
 -0.14724056 -0.03456682 -0.08601962 -0.2153061   0.31666446 -0.1694263
 -0.12169907 -0.3158553 ]","['failed', 'expected', 'department', 'prc', 'assistance', 'states', 'putin', 'improvement', 'space', 'resolutely', 'diplomatic', 'constitution', 'direction', 'arrived', 'province', 'command', 'demands', 'eu', 'enterprises', 'level']"
deeply,"[-0.1356347   0.14343406 -0.22591574  0.11821171  0.29278085 -0.1789286
  0.00053782 -0.10126764  0.29691786 -0.14267634  0.31947514  0.17363589
  0.1154697  -0.17395374 -0.13637677  0.07987393 -0.21772197 -0.26988995
  0.02659854  0.0152537   0.19586492 -0.06800531 -0.27438235 -0.20036559
  0.00176567  0.02104924  0.2995961   0.06399739 -0.437764   -0.09130623
  0.1697115  -0.10379981 -0.13947633  0.13521606 -0.4009303  -0.02142115
  0.1871498  -0.06161737  0.2589291   0.28447738  0.16759983  0.04706099
 -0.20214942 -0.18689635  0.17241718  0.285499   -0.04125907 -0.18502717
 -0.13487867 -0.07333218]","['factors', 'financial', 'localities', 'peoples', 'failed', 'measures', 'systems', 'allowed', 'properly', 'resources', 'high', 'lot', 'build', 'power', 'goal', 'promote', 'defense', 'internal', 'made', 'national']"
across,"[ 0.23707424 -0.10023496  0.13306183 -0.08485136  0.01874171 -0.1488809
  0.27298474 -0.30416974  0.08873365  0.10259064 -0.24146254 -0.03618047
 -0.03787282  0.12253483  0.33447826 -0.08866236  0.17621991 -0.13829792
 -0.07482342  0.28831202  0.06581862  0.4245054   0.03060115  0.21714464
  0.13286069 -0.16955628 -0.17847152  0.10279611  0.24639039 -0.05851649
  0.10353483  0.17301755 -0.10218695 -0.14154758  0.24643655 -0.17594428
 -0.20141238  0.18182689  0.3136674  -0.06050924  0.47257972  0.1796632
 -0.2375267  -0.3426789   0.03709708  0.11294931 -0.20473199 -0.26121634
  0.33962774 -0.20098601]","['failed', 'economic', 'implement', 'construction', 'carrying', 'come', 'task', 'impact', 'zemin', 'space', 'constitution', 'korea', 'management', 'later', 'south', 'progress', 'october', 'part', 'give', 'reason']"
pressure,"[ 0.25257096 -0.09876233 -0.30912796  0.05790623  0.1642729  -0.08505243
 -0.01620164 -0.16015644  0.05878806  0.46117163 -0.13610692 -0.17653406
 -0.03038785 -0.00376807 -0.23005235 -0.1443651  -0.02909096 -0.2657249
 -0.02124224 -0.00636138 -0.05108141 -0.2816009  -0.13082407  0.17830262
 -0.22622226 -0.0348049  -0.00957288 -0.14894521 -0.08146314 -0.24446493
 -0.07563399  0.32330418 -0.09607107  0.0675806   0.17929904 -0.17806263
  0.06926753  0.24713817  0.21831532  0.00833402  0.39838472  0.12085706
  0.09601798  0.17679721 -0.10977546 -0.00431731 -0.33551598  0.10281236
 -0.1850352   0.06881534]","['basis', 'failed', 'component', 'sea', 'responsible', 'goal', 'contacts', 'progress', 'high', 'meet', 'systems', 'staff', 'theory', 'seen', 'carried', 'common', 'correct', 'island', 'spirit', 'allowed']"
allowed,"[-0.12472159 -0.19073875  0.32063788  0.15562105  0.21671875 -0.26203957
 -0.23194788  0.20110863  0.19879395 -0.20401978  0.01216724  0.07339206
  0.16191062  0.075697   -0.07485314 -0.26017514 -0.12533976 -0.17702912
 -0.06605425  0.17934468 -0.3835613   0.05798069  0.03000566  0.04638784
 -0.1709486  -0.06659465 -0.06374776  0.07624092 -0.06484428 -0.07124124
 -0.17802985  0.02823279 -0.19504167 -0.14212678 -0.24489352  0.08480269
  0.167153    0.12790221  0.3482621   0.0947703  -0.03883775 -0.04708778
  0.04542089  0.11574885 -0.05798477  0.12422859  0.24293259 -0.24428251
 -0.05871365  0.06726819]","['back', 'failed', 'used', 'future', 'province', 'zemin', 'really', 'rights', 'say', 'chairman', 'young', 'political', 'defense', 'financial', 'facilities', 'united', 'advance', 'factors', 'come', 'advanced']"
visits,"[ 0.07271028 -0.2769476  -0.3454331   0.05109704  0.08607136 -0.01528461
  0.02061133  0.14659332  0.06374136  0.26191285  0.28835645  0.01609682
 -0.11838043 -0.1940296  -0.0023376   0.17406535 -0.07571059 -0.31626877
  0.02135208  0.07736564 -0.29279956  0.10170112 -0.04351403  0.09163893
  0.03608655  0.22264856  0.17840526 -0.06477448 -0.2411821  -0.06336317
  0.14353706  0.16105056 -0.07750164  0.07477813 -0.15284677  0.24673916
  0.13360776  0.11705985 -0.03141512  0.02799704  0.28349566  0.06646606
 -0.01164279 -0.20213002  0.18700598 -0.39200905 -0.05718081 -0.2480558
 -0.00963674 -0.14799702]","['failed', 'carrying', 'responsible', 'financial', 'goal', 'promote', 'overseas', 'peace', 'among', 'common', 'situation', 'regions', 'industrial', 'could', 'brought', 'beneficial', 'member', 'committees', 'onechina', 'reunification']"
civil,"[-0.23842308 -0.08404908  0.08758458  0.09896623  0.02424829  0.33592442
 -0.26975504  0.3133746  -0.4223643  -0.12278733  0.117898    0.3246771
  0.16578634  0.2549563  -0.18359125  0.17459251  0.5606573  -0.12310419
 -0.00721621  0.19110478  0.05711403 -0.00417089 -0.17864871  0.03088244
 -0.3558748  -0.14722012  0.3440244   0.06466118 -0.2169485  -0.1791834
 -0.15634298 -0.24459125 -0.08472395 -0.10944863  0.12205692 -0.2742838
 -0.1122596  -0.0234605  -0.24918437  0.5066246  -0.31299454  0.09086171
  0.02908212  0.22285517 -0.31531596  0.17211398  0.30282393 -0.28337315
  0.15556456  0.23474135]","['growth', 'united', 'although', 'build', '50', 'prc', 'failed', 'eight', 'organization', 'bush', 'carried', 'question', 'side', 'council', 'continued', 'chairman', 'going', 'stresses', 'plane', 'views']"
promoted,"[ 0.22400288 -0.02709197 -0.16805425  0.17763616 -0.06589997 -0.10252576
 -0.05646502  0.2686512   0.21642394  0.17117819  0.26616347 -0.05659487
  0.08793888 -0.08832078  0.28418398  0.11812669  0.00409083  0.0714946
  0.26484668  0.05496828 -0.17476974 -0.29730386 -0.45025888 -0.04192638
  0.00707101 -0.07914256  0.01447695  0.10471611  0.10631418  0.04560701
 -0.00107313  0.01540389 -0.1358588  -0.03457555  0.4776485  -0.20811567
  0.27949     0.12920785 -0.33088133 -0.1902881   0.2899141  -0.48095986
  0.22975929 -0.20346397 -0.16736738 -0.11898846 -0.11731959 -0.18420818
 -0.13098897 -0.2907331 ]","['peace', 'carried', 'effectively', 'principle', 'building', 'chen', 'failed', 'powell', 'cpc', '3', 'jiang', 'needs', 'series', 'reason', 'today', 'rural', 'initiative', 'held', 'regional', 'higher']"
bureau,"[ 0.0499862   0.08477299 -0.07123216  0.06365649 -0.10269229  0.44521546
  0.04806563 -0.26182988 -0.14307684  0.04984191 -0.11996342 -0.07465504
 -0.01861129  0.09621795 -0.05170215  0.20840669  0.06714412  0.05201774
  0.00323871 -0.21359208 -0.3398895   0.22058246  0.23827188 -0.16537769
  0.19677052  0.04613195 -0.24743596  0.45045224 -0.19536275  0.26157925
 -0.13368092 -0.16640995 -0.10551259 -0.44535917 -0.16791634 -0.23814149
 -0.16693035  0.4299311  -0.16958828  0.0179264   0.2172541   0.21877322
 -0.00537334 -0.17343515 -0.29925096 -0.10420432 -0.21688136 -0.29439026
  0.06196999 -0.25063476]","['space', 'facts', 'failed', 'management', 'sea', 'zemin', 'investment', 'give', 'asian', 'kinds', 'historic', 'including', '12', 'representative', 'small', 'made', 'deputies', 'structure', 'policies', 'understanding']"
anniversary,"[ 0.28605068  0.32490832 -0.1365013   0.20091411 -0.36179382 -0.14670071
 -0.22311416  0.29425895  0.01254056  0.18134747  0.06465808  0.03914259
 -0.00477459 -0.4865398  -0.16420205 -0.2881052  -0.02900642  0.09584667
  0.12772483 -0.08818672  0.02488499 -0.36817342  0.44736317 -0.30894762
 -0.01346321 -0.4030778   0.04199895 -0.15486324  0.2745708   0.04651812
 -0.1152448   0.52863616  0.03531333  0.15817294 -0.26978815 -0.05250816
  0.059537   -0.34097263  0.37066892 -0.04841331  0.13491048  0.17804433
  0.322795   -0.19755872  0.15657406 -0.22459374 -0.10276192 -0.10073081
 -0.0508584   0.1280123 ]","['common', 'korean', 'correct', 'maintaining', 'global', 'project', 'personnel', 'complete', 'real', 'summit', '12', 'addition', 'basis', 'outstanding', 'make', 'industry', 'reason', 'efforts', 'command', 'necessary']"
circumstances,"[-0.01255704 -0.10149764  0.12251639 -0.146606    0.26794937  0.34688482
 -0.37815118 -0.06995885  0.09454561 -0.36821783 -0.15795146 -0.02532071
 -0.01197076 -0.0129829   0.1584236  -0.1853965  -0.03985471 -0.11034852
 -0.46209466 -0.08740344  0.0322149  -0.27127063  0.02623998 -0.35133564
 -0.05021025 -0.12393346  0.12024661  0.03109765  0.02464005  0.05839568
  0.03983724  0.06129898 -0.00947503  0.25408345  0.01972802  0.03700173
 -0.09603559 -0.15374723 -0.09361797 -0.28682482 -0.19277997  0.1494525
 -0.00758713  0.46015823 -0.10827153 -0.15926027 -0.00753097  0.25627792
 -0.17503273 -0.12110776]","['development', 'structural', 'failed', 'command', 'motherland', 'department', 'understanding', 'allround', 'ninth', 'first', 'bush', 'workers', 'indeed', 'resolution', 'constitution', 'guarantee', 'economy', 'socialist', 'level', 'year']"
accept,"[-0.22475988  0.11484183 -0.38060316  0.04933364  0.1598137  -0.04414048
  0.06662071  0.15587719 -0.05511236  0.00716213 -0.15440637 -0.21004567
  0.0163437  -0.14063321 -0.15931515  0.08721579 -0.0726726  -0.09364676
 -0.26125267 -0.0545026   0.42763522 -0.04496159 -0.37667242  0.34229594
  0.3201194   0.06145854  0.20450193 -0.18343082  0.17901495 -0.22322607
  0.06335453 -0.2873148  -0.14239201  0.10175253  0.26774853  0.10906094
 -0.3742057  -0.0273964  -0.23098063  0.3542848  -0.09545332 -0.00375584
  0.08713692 -0.13309082 -0.11390037  0.03614296  0.26411992  0.25850782
  0.254515   -0.02248596]","['failed', 'although', 'tenghui', 'united', 'go', 'strengthening', 'percent', 'department', 'part', 'implement', 'guarantee', 'situation', 'carried', 'protect', 'strengthen', 'financial', 'power', 'community', 'could', 'properly']"
border,"[-1.2348634e-02 -5.6604080e-02  1.1077851e-01 -1.0245916e-01
 -2.8547430e-02  1.7349781e-02  1.8796565e-01  6.8360798e-02
 -4.5992437e-01  2.6067203e-01  7.7759445e-02 -4.6622399e-02
 -1.6436613e-01  3.5097170e-01  4.6208760e-01 -1.4828789e-01
 -3.0918971e-01 -5.1824725e-01 -3.9335855e-04 -6.7942806e-02
  1.6798806e-01 -9.7982153e-02  3.2833621e-01  2.0881307e-01
  7.3392916e-01  1.7562914e-01 -1.5042268e-01  1.2867615e-01
  6.5196902e-02  6.8188019e-02  2.4531475e-01 -1.1370056e-02
 -1.2147707e-02 -3.6502934e-01  1.4210409e-02 -4.7891878e-02
  5.3053919e-02 -1.5157108e-01 -4.4822532e-01  3.5495782e-01
  6.9017243e-03 -5.9016775e-03  1.3873826e-01 -1.2964038e-02
 -6.0363193e-03 -1.9031523e-01  1.8253057e-01 -1.4701128e-01
  1.5244474e-01 -8.2082367e-03]","['implementing', 'however', 'failed', 'zhang', 'show', 'previous', 'always', 'sides', 'constitution', 'although', 'members', 'full', 'success', 'historical', 'years', 'mainland', 'talks', 'education', 'prc', 'sea']"
entered,"[ 0.5596559  -0.2003936   0.26776707 -0.0290003   0.27475086  0.08326151
 -0.09492867 -0.18492605  0.07710849  0.27355286  0.33229855 -0.24132319
  0.02933368 -0.3102803  -0.01387705 -0.2556167  -0.05872192  0.6726082
  0.21032682 -0.02107798 -0.35629687  0.28929335 -0.29396528 -0.10161135
 -0.17266417 -0.22555311 -0.4174911  -0.09277255  0.35399124  0.05039575
  0.2091049  -0.32059106  0.30368575  0.232097   -0.23242787  0.0431565
  0.06399331 -0.03965833 -0.04466677 -0.17920662  0.0530129  -0.12125286
  0.12054063 -0.07833935  0.268865    0.04638827  0.02894116 -0.28307876
 -0.28358305 -0.42589533]","['evil', 'nato', 'business', '3', 'failed', 'addition', 'direction', 'motherland', 'air', 'conditions', 'crossstrait', 'entry', 'operation', 'constitution', 'americans', 'push', 'present', 'overall', 'efforts', '30']"
concerning,"[ 0.30257314  0.1007914  -0.04351352  0.13879879 -0.1469001   0.07244661
  0.17931864  0.2696653  -0.11843928 -0.08552144  0.06706025 -0.03236352
  0.2712347   0.05294558  0.09604171  0.28845668  0.17055851 -0.00977617
  0.27910748 -0.07955499  0.24303594  0.06648402 -0.1555738  -0.06769956
 -0.04032746 -0.20234913 -0.13291207 -0.3019149   0.03123847  0.20849086
  0.11097685 -0.26519173  0.0327534  -0.17954113 -0.273921    0.32516614
 -0.23887831 -0.00953647  0.14606681 -0.16001017  0.29832786 -0.04907231
  0.00137848 -0.10530462  0.27557868 -0.08068357 -0.10349215  0.13067658
 -0.11567674  0.16389282]","['failed', 'cppcc', 'accordance', 'responsibility', 'political', 'make', 'issue', 'peace', 'sides', 'final', 'global', 'importance', 'combat', 'know', '40', 'operation', '12', 'give', 'willing', 'agreed']"
evil,"[-0.30177695  0.13884988 -0.08665428 -0.12234092  0.1578957  -0.27041242
 -0.11080143  0.35375315 -0.1113441  -0.3047739  -0.08073036  0.39854497
  0.0128831   0.22677802  0.49200547 -0.0745891  -0.08944713 -0.13330595
  0.39420184  0.03461538 -0.18533982 -0.11727078  0.6686341   0.12076805
 -0.19502512  0.16063684  0.48550197 -0.04233235 -0.28683394  0.3545721
 -0.2110473   0.03680663  0.11535988 -0.26693213 -0.0434626  -0.47087878
  0.599423   -0.48981896  0.3493203  -0.03483399 -0.3963982   0.2647375
  0.04221417 -0.11372355 -0.24991305  0.09400099  0.18125468  0.07079639
  0.15424058  0.40645906]","['idea', 'although', 'chairman', 'political', 'always', 'seek', 'matter', 'nations', 'became', 'implementing', 'come', 'advanced', 'failed', 'department', 'pressure', 'fourth', 'mainland', 'together', 'comrades', 'need']"
